Origin,Destination,Flight Number,Departure Time,Arrival Time,Flight Time,Routing,Days Of Operations,Connection Flight No,Effective From,EffectiveTo
Ahmedabad,Delhi,G8 718,21:10,23:10,02:00,Non Stop,"M,Tu,Th,F,Sa,Su",-,45037,45041
Ahmedabad,Delhi,G8 718,19:50,21:45,01:55,Non Stop,W,-,45042,45042
Ahmedabad,Delhi,G8 714,22:20,00:10,01:50,Non Stop,Daily,-,45033,45046
Ahmedabad,Delhi,G8 718,21:10,23:10,02:00,Non Stop,"M,Tu,Th,F,Sa,Su",-,45043,45046
Ahmedabad,Delhi,G8 720,08:25,10:05,01:40,Non Stop,Daily,-,45033,45046
Ahmedabad,Goa,G8 537,21:10,06:10,09:00,Via BOM,W,G8 575,45028,45028
Ahmedabad,Goa,G8 537,21:10,06:10,09:00,Via BOM,W,G8 575,45035,45035
Ahmedabad,Goa,G8 537,21:10,06:10,09:00,Via BOM,W,G8 575,45042,45042
Ahmedabad,Goa,G8 2505,13:50,17:55,04:05,Via BOM,"M,Tu,Th,F,Sa,Su",G8 371,45024,45047
Ahmedabad,Goa,G8 2505,13:50,23:30,09:40,Via BOM,"M,Tu,Th,F,Sa,Su",G8 384,45024,45047
Ahmedabad,Goa,G8 459,08:55,16:40,07:45,Via BOM,"M,Tu,W,Th,F,Sa",G8 382,45024,45047
Ahmedabad,Goa,G8 459,08:55,12:45,03:50,Via BOM,Daily,G8 331,45024,45047
Ahmedabad,Goa,G8 1914,19:15,21:00,01:45,Non Stop,W,-,45024,45217
Ahmedabad,Goa,G8 459,08:55,16:40,07:45,Via BOM,Su,G8 382,45024,45221
Ahmedabad,Goa,G8 684,18:30,06:10,11:40,Via BOM,"M,Tu,Th,F,Sa,Su",G8 575,45024,45226
Ahmedabad,Goa,G8 1914,19:15,21:00,01:45,Non Stop,"M,Tu,Th,F,Sa,Su",-,45024,45227
Ahmedabad,Goa,G8 459,08:55,17:55,09:00,Via BOM,Daily,G8 371,45024,45227
Ahmedabad,Goa,G8 684,18:30,23:30,05:00,Via BOM,"M,Tu,Th,F,Sa,Su",G8 384,45024,45227
Ahmedabad,Goa-New Goa,G8 804,20:00,09:25,13:25,Via BLR,Daily,G8 2122,45026,45050
Ahmedabad,Guwahati,G8 720,08:25,14:55,06:30,Via DEL,Daily,G8 151,45024,45030
Ahmedabad,Guwahati,G8 720,08:25,14:55,06:30,Via DEL,"M,Tu,W,Th,Sa,Su",G8 151,45031,45036
Ahmedabad,Guwahati,G8 720,08:25,14:55,06:30,Via DEL,Daily,G8 151,45033,45046
Ahmedabad,Hyderabad,G8 720,08:25,23:10,14:45,Via DEL,Daily,G8 422,45024,45030
Ahmedabad,Hyderabad,G8 720,08:25,23:10,14:45,Via DEL,"M,Tu,W,Th,Sa,Su",G8 422,45031,45036
Ahmedabad,Hyderabad,G8 720,08:25,23:10,14:45,Via DEL,Daily,G8 422,45033,45046
Ahmedabad,Jammu,G8 720,08:25,14:10,05:45,Via DEL,"M,Tu,Th,F,Sa,Su",G8 697,45024,45030
Ahmedabad,Jammu,G8 720,08:25,14:10,05:45,Via DEL,"M,Tu,Th,Sa,Su",G8 697,45031,45036
Ahmedabad,Jammu,G8 720,08:25,14:10,05:45,Via DEL,"M,Tu,Th,F,Sa,Su",G8 697,45037,45046
Ahmedabad,Jeddah,G8 2505,13:50,21:45,10:25,Via BOM,"M,Tu,Th",G8 77,45041,45043
Ahmedabad,Jeddah,G8 459,08:55,21:45,15:20,Via BOM,"M,Tu,W,Th",G8 77,45041,45043
Ahmedabad,Jeddah,G8 2505,13:50,21:45,10:25,Via BOM,"F,Sa",G8 77,45044,45045
Ahmedabad,Jeddah,G8 459,08:55,21:45,15:20,Via BOM,"F,Sa",G8 77,45044,45045
Ahmedabad,Kannur,G8 459,08:55,17:45,08:50,Via BOM,Daily,G8 335,45024,45025
Ahmedabad,Kannur,G8 459,08:55,17:15,08:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 335,45026,45030
Ahmedabad,Kannur,G8 459,08:55,17:45,08:50,Via BOM,"F,Su",G8 335,45032,45032
Ahmedabad,Kannur,G8 459,08:55,17:15,08:20,Via BOM,"M,Tu,W,Th,Sa",G8 335,45031,45036
Ahmedabad,Kannur,G8 459,08:55,17:15,08:20,Via BOM,"M,Tu,W,Th,F,Sa",G8 335,45037,45045
Ahmedabad,Kannur,G8 459,08:55,17:45,08:50,Via BOM,Su,G8 335,45039,45046
Ahmedabad,Kochi,G8 537,21:10,09:30,12:20,Via BOM,W,G8 347,45028,45028
Ahmedabad,Kochi,G8 537,21:10,09:30,12:20,Via BOM,W,G8 347,45035,45035
Ahmedabad,Kochi,G8 537,21:10,09:30,12:20,Via BOM,W,G8 347,45042,45042
Ahmedabad,Kochi,G8 684,18:30,09:30,15:00,Via BOM,"M,Tu,Th,F,Sa,Su",G8 347,45024,45046
Ahmedabad,Kochi,G8 2505,13:50,19:05,05:15,Via BOM,"M,Tu,Th,F,Sa,Su",G8 336,45024,45047
Ahmedabad,Kochi,G8 459,08:55,19:05,10:10,Via BOM,Daily,G8 336,45024,45047
Ahmedabad,Kolkata,G8 718,19:50,08:00,12:10,Via DEL,W,G8 101,45028,45028
Ahmedabad,Kolkata,G8 714,22:20,08:00,09:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45024,45030
Ahmedabad,Kolkata,G8 718,21:10,08:00,10:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45025,45034
Ahmedabad,Kolkata,G8 718,19:50,08:00,12:10,Via DEL,W,G8 101,45035,45035
Ahmedabad,Kolkata,G8 714,22:20,08:00,09:40,Via DEL,"M,Tu,Th,Sa,Su",G8 101,45031,45036
Ahmedabad,Kolkata,G8 718,21:10,08:00,10:50,Via DEL,Th,G8 101,45036,45036
Ahmedabad,Kolkata,G8 718,21:10,08:00,10:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45037,45041
Ahmedabad,Kolkata,G8 718,19:50,08:00,12:10,Via DEL,W,G8 101,45042,45042
Ahmedabad,Kolkata,G8 714,22:20,08:00,09:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45037,45046
Ahmedabad,Kolkata,G8 714,22:20,08:00,09:40,Via DEL,W,G8 101,45028,45046
Ahmedabad,Kolkata,G8 718,21:10,08:00,10:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45043,45046
Ahmedabad,Kuwait,G8 2505,13:50,22:45,11:25,Via BOM,"M,Th",G8 79,45024,45025
Ahmedabad,Kuwait,G8 459,08:55,22:45,16:20,Via BOM,"M,Th",G8 79,45024,45025
Ahmedabad,Kuwait,G8 2505,13:50,22:45,11:25,Via BOM,"M,Th",G8 79,45027,45047
Ahmedabad,Kuwait,G8 459,08:55,22:45,16:20,Via BOM,"M,Th",G8 79,45027,45225
Ahmedabad,Leh,G8 537,21:10,06:20,09:10,Via BOM,W,G8 386,45028,45028
Ahmedabad,Leh,G8 718,19:50,07:50,12:00,Via DEL,W,G8 203,45028,45028
Ahmedabad,Leh,G8 718,19:50,06:15,10:25,Via DEL,W,G8 205,45028,45028
Ahmedabad,Leh,G8 718,19:50,10:50,15:00,Via DEL,W,G8 221,45028,45028
Ahmedabad,Leh,G8 718,19:50,07:00,11:10,Via DEL,W,G8 357,45028,45028
Ahmedabad,Leh,G8 718,19:50,09:50,14:00,Via DEL,W,G8 225,45028,45028
Ahmedabad,Leh,G8 714,22:20,11:45,13:25,Via DEL,F,G8 221,45024,45030
Ahmedabad,Leh,G8 714,22:20,07:55,09:35,Via DEL,"Tu,F",G8 6001,45024,45030
Ahmedabad,Leh,G8 714,22:20,06:15,07:55,Via DEL,Daily,G8 205,45024,45030
Ahmedabad,Leh,G8 714,22:20,07:00,08:40,Via DEL,Daily,G8 357,45024,45030
Ahmedabad,Leh,G8 714,22:20,07:50,09:30,Via DEL,Daily,G8 203,45024,45030
Ahmedabad,Leh,G8 714,22:20,09:50,11:30,Via DEL,Daily,G8 225,45024,45030
Ahmedabad,Leh,G8 718,21:10,06:15,09:05,Via DEL,"M,Tu,Th,F,Sa,Su",G8 205,45025,45034
Ahmedabad,Leh,G8 718,21:10,07:50,10:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 203,45025,45034
Ahmedabad,Leh,G8 718,21:10,10:50,13:40,Via DEL,"M,Tu,Th,Sa,Su",G8 221,45025,45034
Ahmedabad,Leh,G8 718,21:10,09:50,12:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 225,45025,45034
Ahmedabad,Leh,G8 718,21:10,07:00,09:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 357,45025,45034
Ahmedabad,Leh,G8 718,21:10,07:40,10:30,Via DEL,"M,Th,Sa",G8 6001,45025,45034
Ahmedabad,Leh,G8 718,21:10,07:55,10:45,Via DEL,"Tu,F",G8 6001,45024,45034
Ahmedabad,Leh,G8 718,21:10,11:45,14:35,Via DEL,F,G8 221,45024,45034
Ahmedabad,Leh,G8 718,21:10,10:00,12:50,Via DEL,Su,G8 6001,45025,45034
Ahmedabad,Leh,G8 537,21:10,06:20,09:10,Via BOM,W,G8 386,45035,45035
Ahmedabad,Leh,G8 718,19:50,07:50,12:00,Via DEL,W,G8 203,45035,45035
Ahmedabad,Leh,G8 718,19:50,07:00,11:10,Via DEL,W,G8 357,45035,45035
Ahmedabad,Leh,G8 718,19:50,10:50,15:00,Via DEL,W,G8 221,45035,45035
Ahmedabad,Leh,G8 718,19:50,06:15,10:25,Via DEL,W,G8 205,45035,45035
Ahmedabad,Leh,G8 718,19:50,09:50,14:00,Via DEL,W,G8 225,45035,45035
Ahmedabad,Leh,G8 714,22:20,07:55,09:35,Via DEL,Tu,G8 6001,45031,45036
Ahmedabad,Leh,G8 714,22:20,09:50,11:30,Via DEL,"M,Tu,W,Th,Sa,Su",G8 225,45031,45036
Ahmedabad,Leh,G8 714,22:20,07:50,09:30,Via DEL,"M,Tu,W,Th,Sa,Su",G8 203,45031,45036
Ahmedabad,Leh,G8 714,22:20,07:00,08:40,Via DEL,"M,Tu,W,Th,Sa,Su",G8 357,45031,45036
Ahmedabad,Leh,G8 714,22:20,06:15,07:55,Via DEL,"M,Tu,W,Th,Sa,Su",G8 205,45031,45036
Ahmedabad,Leh,G8 718,21:10,07:40,10:30,Via DEL,Th,G8 6001,45036,45036
Ahmedabad,Leh,G8 718,21:10,07:00,09:50,Via DEL,Th,G8 357,45036,45036
Ahmedabad,Leh,G8 718,21:10,09:50,12:40,Via DEL,Th,G8 225,45036,45036
Ahmedabad,Leh,G8 718,21:10,10:50,13:40,Via DEL,Th,G8 221,45036,45036
Ahmedabad,Leh,G8 718,21:10,07:50,10:40,Via DEL,Th,G8 203,45036,45036
Ahmedabad,Leh,G8 718,21:10,06:15,09:05,Via DEL,Th,G8 205,45036,45036
Ahmedabad,Leh,G8 718,21:10,06:15,09:05,Via DEL,"M,Tu,Th,F,Sa,Su",G8 205,45037,45041
Ahmedabad,Leh,G8 718,21:10,07:50,10:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 203,45037,45041
Ahmedabad,Leh,G8 718,21:10,10:50,13:40,Via DEL,"M,Tu,Th,Sa,Su",G8 221,45037,45041
Ahmedabad,Leh,G8 718,21:10,09:50,12:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 225,45037,45041
Ahmedabad,Leh,G8 718,21:10,07:00,09:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 357,45037,45041
Ahmedabad,Leh,G8 718,21:10,07:40,10:30,Via DEL,"M,Th,Sa",G8 6001,45037,45041
Ahmedabad,Leh,G8 718,21:10,11:45,14:35,Via DEL,F,G8 221,45037,45041
Ahmedabad,Leh,G8 718,21:10,07:55,10:45,Via DEL,"Tu,F",G8 6001,45037,45041
Ahmedabad,Leh,G8 718,21:10,10:00,12:50,Via DEL,Su,G8 6001,45037,45041
Ahmedabad,Leh,G8 537,21:10,06:20,09:10,Via BOM,W,G8 386,45042,45042
Ahmedabad,Leh,G8 718,19:50,07:50,12:00,Via DEL,W,G8 203,45042,45042
Ahmedabad,Leh,G8 718,19:50,06:15,10:25,Via DEL,W,G8 205,45042,45042
Ahmedabad,Leh,G8 718,19:50,10:50,15:00,Via DEL,W,G8 221,45042,45042
Ahmedabad,Leh,G8 718,19:50,07:00,11:10,Via DEL,W,G8 357,45042,45042
Ahmedabad,Leh,G8 718,19:50,09:50,14:00,Via DEL,W,G8 225,45042,45042
Ahmedabad,Leh,G8 684,18:30,06:20,11:50,Via BOM,"M,Tu,Th,F,Sa,Su",G8 386,45024,45046
Ahmedabad,Leh,G8 714,22:20,07:50,09:30,Via DEL,Daily,G8 203,45033,45046
Ahmedabad,Leh,G8 714,22:20,06:15,07:55,Via DEL,Daily,G8 205,45033,45046
Ahmedabad,Leh,G8 714,22:20,10:50,12:30,Via DEL,"M,Tu,W,Th,Sa,Su",G8 221,45024,45046
Ahmedabad,Leh,G8 714,22:20,07:00,08:40,Via DEL,Daily,G8 357,45033,45046
Ahmedabad,Leh,G8 714,22:20,07:40,09:20,Via DEL,"M,Th,Sa",G8 6001,45024,45046
Ahmedabad,Leh,G8 714,22:20,09:50,11:30,Via DEL,Daily,G8 225,45033,45046
Ahmedabad,Leh,G8 714,22:20,10:00,11:40,Via DEL,Su,G8 6001,45024,45046
Ahmedabad,Leh,G8 714,22:20,07:55,09:35,Via DEL,"Tu,F",G8 6001,45037,45046
Ahmedabad,Leh,G8 714,22:20,11:45,13:25,Via DEL,F,G8 221,45037,45046
Ahmedabad,Leh,G8 718,21:10,10:00,12:50,Via DEL,Su,G8 6001,45043,45046
Ahmedabad,Leh,G8 718,21:10,07:55,10:45,Via DEL,"Tu,F",G8 6001,45043,45046
Ahmedabad,Leh,G8 718,21:10,11:45,14:35,Via DEL,F,G8 221,45043,45046
Ahmedabad,Leh,G8 718,21:10,07:40,10:30,Via DEL,"M,Th,Sa",G8 6001,45043,45046
Ahmedabad,Leh,G8 718,21:10,07:00,09:50,Via DEL,"M,Tu,Th,F,Sa,Su",G8 357,45043,45046
Ahmedabad,Leh,G8 718,21:10,09:50,12:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 225,45043,45046
Ahmedabad,Leh,G8 718,21:10,10:50,13:40,Via DEL,"M,Tu,Th,Sa,Su",G8 221,45043,45046
Ahmedabad,Leh,G8 718,21:10,07:50,10:40,Via DEL,"M,Tu,Th,F,Sa,Su",G8 203,45043,45046
Ahmedabad,Leh,G8 718,21:10,06:15,09:05,Via DEL,"M,Tu,Th,F,Sa,Su",G8 205,45043,45046
Ahmedabad,Lucknow,G8 2505,13:50,18:30,04:40,Via BOM,"M,Tu,Th,F,Sa,Su",G8 397,45024,45046
Ahmedabad,Lucknow,G8 459,08:55,18:30,09:35,Via BOM,Daily,G8 397,45024,45046
Ahmedabad,Mumbai,G8 537,21:10,22:25,01:15,Non Stop,W,-,45028,45028
Ahmedabad,Mumbai,G8 537,21:10,22:25,01:15,Non Stop,W,-,45035,45035
Ahmedabad,Mumbai,G8 537,21:10,22:25,01:15,Non Stop,W,-,45042,45042
Ahmedabad,Mumbai,G8 2505,13:50,15:10,01:20,Non Stop,"M,Tu,Th,F,Sa,Su",-,45024,45047
Ahmedabad,Mumbai,G8 459,08:55,10:05,01:10,Non Stop,Daily,-,45024,45227
Ahmedabad,Mumbai,G8 684,18:30,19:45,01:15,Non Stop,"M,Tu,Th,F,Sa,Su",-,45024,45227
Ahmedabad,Nagpur,G8 537,21:10,07:45,10:35,Via BOM,W,G8 2601,45028,45028
Ahmedabad,Nagpur,G8 720,08:25,19:30,11:05,Via DEL,Daily,G8 2519,45024,45030
Ahmedabad,Nagpur,G8 537,21:10,07:45,10:35,Via BOM,W,G8 2601,45035,45035
Ahmedabad,Nagpur,G8 720,08:25,19:30,11:05,Via DEL,"M,Tu,W,Th,Sa,Su",G8 2519,45031,45036
Ahmedabad,Nagpur,G8 537,21:10,07:45,10:35,Via BOM,W,G8 2601,45042,45042
Ahmedabad,Nagpur,G8 720,08:25,19:30,11:05,Via DEL,Daily,G8 2519,45033,45046
Ahmedabad,Nagpur,G8 2505,13:50,20:15,06:25,Via BOM,"M,Tu,Th,F,Sa,Su",G8 344,45024,45047
Ahmedabad,Nagpur,G8 684,18:30,07:45,13:15,Via BOM,"Tu,F,Sa,Su",G8 2601,45024,45226
Ahmedabad,Nagpur,G8 684,18:30,08:15,13:45,Via BOM,"M,Th",G8 2601,45024,45226
Ahmedabad,Nagpur,G8 459,08:55,20:15,11:20,Via BOM,Daily,G8 344,45024,45227
Ahmedabad,Patna,G8 718,19:50,10:40,14:50,Via DEL,W,G8 2511,45028,45028
Ahmedabad,Patna,G8 714,22:20,10:40,12:20,Via DEL,Daily,G8 2511,45024,45030
Ahmedabad,Patna,G8 718,21:10,10:40,13:30,Via DEL,"M,Tu,Th,F,Sa,Su",G8 2511,45025,45034
Ahmedabad,Patna,G8 718,19:50,10:40,14:50,Via DEL,W,G8 2511,45035,45035
Ahmedabad,Patna,G8 714,22:20,10:40,12:20,Via DEL,"M,Tu,W,Th,Sa,Su",G8 2511,45031,45036
Ahmedabad,Patna,G8 718,21:10,10:40,13:30,Via DEL,Th,G8 2511,45036,45036
Ahmedabad,Patna,G8 718,21:10,10:40,13:30,Via DEL,"M,Tu,Th,F,Sa,Su",G8 2511,45037,45041
Ahmedabad,Patna,G8 718,19:50,10:40,14:50,Via DEL,W,G8 2511,45042,45042
Ahmedabad,Patna,G8 714,22:20,10:40,12:20,Via DEL,Daily,G8 2511,45033,45046
Ahmedabad,Patna,G8 718,21:10,10:40,13:30,Via DEL,"M,Tu,Th,F,Sa,Su",G8 2511,45043,45046
Ahmedabad,Patna,G8 804,20:00,07:35,11:35,Via BLR,Daily,G8 873,45026,45050
Ahmedabad,Phuket,G8 537,21:10,11:15,12:35,Via BOM,W,G8 21,45028,45028
Ahmedabad,Phuket,G8 2505,13:50,11:15,19:55,Via BOM,"M,F,Sa",G8 21,45025,45029
Ahmedabad,Phuket,G8 684,18:30,11:15,15:15,Via BOM,"M,F,Sa",G8 21,45025,45029
Ahmedabad,Phuket,G8 714,22:20,13:45,13:55,Via DEL,"Tu,Th,Sa,Su",G8 73,45024,45029
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Tu,Th,Sa,Su",G8 73,45025,45029
Ahmedabad,Phuket,G8 2505,13:50,11:15,19:55,Via BOM,"M,Tu,Th,F,Sa,Su",G8 21,45030,45031
Ahmedabad,Phuket,G8 684,18:30,11:15,15:15,Via BOM,"M,Tu,Th,F,Sa,Su",G8 21,45030,45031
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Th,Sa,Su",G8 73,45031,45034
Ahmedabad,Phuket,G8 537,21:10,11:15,12:35,Via BOM,W,G8 21,45035,45035
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,Th,G8 73,45036,45036
Ahmedabad,Phuket,G8 714,22:20,13:45,13:55,Via DEL,"Th,Sa,Su",G8 73,45031,45039
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Th,Sa,Su",G8 73,45037,45039
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Tu,Th,Sa",G8 73,45041,45041
Ahmedabad,Phuket,G8 537,21:10,11:15,12:35,Via BOM,W,G8 21,45042,45042
Ahmedabad,Phuket,G8 2505,13:50,11:15,19:55,Via BOM,"M,F,Sa",G8 21,45032,45043
Ahmedabad,Phuket,G8 684,18:30,11:15,15:15,Via BOM,"M,F,Sa",G8 21,45032,45043
Ahmedabad,Phuket,G8 2505,13:50,11:15,19:55,Via BOM,"M,Tu,Th,F,Sa,Su",G8 21,45044,45045
Ahmedabad,Phuket,G8 684,18:30,11:15,15:15,Via BOM,"M,Tu,Th,F,Sa,Su",G8 21,45044,45045
Ahmedabad,Phuket,G8 714,22:20,13:45,13:55,Via DEL,"Tu,Th,Sa",G8 73,45041,45045
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Tu,Th,Sa",G8 73,45043,45045
Ahmedabad,Phuket,G8 714,22:20,13:45,13:55,Via DEL,"Tu,Th,Su",G8 73,45046,45046
Ahmedabad,Phuket,G8 718,21:10,13:45,15:05,Via DEL,"Tu,Th,Su",G8 73,45046,45046
Ahmedabad,Phuket,G8 2505,13:50,11:15,19:55,Via BOM,"M,F,Sa",G8 21,45046,45047
Ahmedabad,Phuket,G8 684,18:30,11:15,15:15,Via BOM,"M,F,Sa",G8 21,45046,45050
Ahmedabad,Phuket,G8 804,20:00,13:30,16:00,Via BLR,Daily,G8 41,45026,45050
Ahmedabad,Ranchi,G8 720,08:25,19:25,11:00,Via DEL,"W,F,Sa,Su",G8 167,45024,45025
Ahmedabad,Ranchi,G8 459,08:55,18:25,09:30,Via BOM,Daily,G8 387,45024,45027
Ahmedabad,Ranchi,G8 459,08:55,16:50,07:55,Via BOM,Daily,G8 387,45026,45028
Ahmedabad,Ranchi,G8 720,08:25,20:30,12:05,Via DEL,Daily,G8 167,45026,45029
Ahmedabad,Ranchi,G8 720,08:25,19:25,11:00,Via DEL,"W,F,Sa,Su",G8 167,45030,45030
Ahmedabad,Ranchi,G8 720,08:25,14:55,06:30,Via DEL,Daily,G8 237,45024,45030
Ahmedabad,Ranchi,G8 459,08:55,18:25,09:30,Via BOM,Daily,G8 387,45026,45034
Ahmedabad,Ranchi,G8 459,08:55,16:50,07:55,Via BOM,Daily,G8 387,45033,45035
Ahmedabad,Ranchi,G8 720,08:25,14:55,06:30,Via DEL,"M,Tu,W,Th,Sa,Su",G8 237,45031,45036
Ahmedabad,Ranchi,G8 720,08:25,19:25,11:00,Via DEL,"W,Sa,Su",G8 167,45031,45036
Ahmedabad,Ranchi,G8 720,08:25,20:30,12:05,Via DEL,"M,Tu,Th",G8 167,45031,45036
Ahmedabad,Ranchi,G8 720,08:25,19:25,11:00,Via DEL,"W,F,Sa,Su",G8 167,45037,45039
Ahmedabad,Ranchi,G8 459,08:55,18:25,09:30,Via BOM,Daily,G8 387,45033,45041
Ahmedabad,Ranchi,G8 459,08:55,16:50,07:55,Via BOM,Daily,G8 387,45040,45042
Ahmedabad,Ranchi,G8 720,08:25,20:30,12:05,Via DEL,Daily,G8 167,45040,45043
Ahmedabad,Ranchi,G8 720,08:25,19:25,11:00,Via DEL,"F,Sa,Su",G8 167,45044,45046
Ahmedabad,Ranchi,G8 720,08:25,14:55,06:30,Via DEL,Daily,G8 237,45033,45046
Ahmedabad,Ranchi,G8 459,08:55,18:25,09:30,Via BOM,Daily,G8 387,45040,45047
Ahmedabad,Ranchi,G8 804,20:00,11:25,15:25,Via BLR,Daily,G8 374,45026,45226
Ahmedabad,Srinagar,G8 718,19:50,06:45,10:55,Via DEL,W,G8 190,45028,45028
Ahmedabad,Srinagar,G8 718,19:50,10:55,15:05,Via DEL,W,G8 191,45028,45028
Ahmedabad,Srinagar,G8 714,22:20,10:55,12:35,Via DEL,Daily,G8 191,45024,45030
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,Daily,G8 213,45024,45030
Ahmedabad,Srinagar,G8 714,22:20,06:45,08:25,Via DEL,Daily,G8 190,45024,45030
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"F,Sa,Su",G8 199,45024,45030
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,Daily,G8 213,45024,45030
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,"M,Tu,W,Th,Sa,Su",G8 213,45031,45031
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"M,Tu,W,Th",G8 199,45024,45031
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"Sa,Su",G8 199,45031,45031
Ahmedabad,Srinagar,G8 459,08:55,14:20,05:25,Via BOM,Su,G8 287,45032,45032
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,"M,W,Th,Su",G8 213,45032,45033
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,"Tu,Sa",G8 213,45031,45034
Ahmedabad,Srinagar,G8 718,21:10,06:45,09:35,Via DEL,"M,Tu,Th,F,Sa,Su",G8 190,45025,45034
Ahmedabad,Srinagar,G8 718,21:10,12:00,14:50,Via DEL,Sa,G8 6201,45024,45034
Ahmedabad,Srinagar,G8 718,21:10,10:55,13:45,Via DEL,"M,Tu,Th,F,Sa,Su",G8 191,45025,45034
Ahmedabad,Srinagar,G8 718,21:10,12:25,15:15,Via DEL,"M,Th",G8 6201,45025,45034
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,"M,Tu,Th,Sa",G8 213,45033,45034
Ahmedabad,Srinagar,G8 718,19:50,10:55,15:05,Via DEL,W,G8 191,45035,45035
Ahmedabad,Srinagar,G8 718,19:50,06:45,10:55,Via DEL,W,G8 190,45035,45035
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,"W,Su",G8 213,45032,45035
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,"M,Tu,W,Th,Sa,Su",G8 213,45035,45036
Ahmedabad,Srinagar,G8 714,22:20,10:55,12:35,Via DEL,"M,Tu,W,Th,Sa,Su",G8 191,45031,45036
Ahmedabad,Srinagar,G8 714,22:20,06:45,08:25,Via DEL,"M,Tu,W,Th,Sa,Su",G8 190,45031,45036
Ahmedabad,Srinagar,G8 718,21:10,12:25,15:15,Via DEL,Th,G8 6201,45036,45036
Ahmedabad,Srinagar,G8 718,21:10,10:55,13:45,Via DEL,Th,G8 191,45036,45036
Ahmedabad,Srinagar,G8 718,21:10,06:45,09:35,Via DEL,Th,G8 190,45036,45036
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"Sa,Su",G8 199,45033,45036
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,"M,Tu,W,Th,Sa,Su",G8 213,45036,45036
Ahmedabad,Srinagar,G8 718,21:10,06:45,09:35,Via DEL,"M,Tu,Th,F,Sa,Su",G8 190,45037,45041
Ahmedabad,Srinagar,G8 718,21:10,10:55,13:45,Via DEL,"M,Tu,Th,F,Sa,Su",G8 191,45037,45041
Ahmedabad,Srinagar,G8 718,21:10,12:00,14:50,Via DEL,Sa,G8 6201,45037,45041
Ahmedabad,Srinagar,G8 718,21:10,12:25,15:15,Via DEL,"M,Th",G8 6201,45037,45041
Ahmedabad,Srinagar,G8 718,19:50,06:45,10:55,Via DEL,W,G8 190,45042,45042
Ahmedabad,Srinagar,G8 718,19:50,10:55,15:05,Via DEL,W,G8 191,45042,45042
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,Daily,G8 213,45033,45044
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"M,Tu,W,Th",G8 199,45033,45045
Ahmedabad,Srinagar,G8 720,08:25,15:15,06:50,Via DEL,"F,Sa,Su",G8 199,45037,45045
Ahmedabad,Srinagar,G8 720,08:25,13:25,05:00,Via DEL,Daily,G8 213,45033,45045
Ahmedabad,Srinagar,G8 459,08:55,14:20,05:25,Via BOM,Su,G8 287,45046,45046
Ahmedabad,Srinagar,G8 714,22:20,10:55,12:35,Via DEL,Daily,G8 191,45033,45046
Ahmedabad,Srinagar,G8 714,22:20,13:25,15:05,Via DEL,Daily,G8 213,45045,45046
Ahmedabad,Srinagar,G8 714,22:20,12:25,14:05,Via DEL,"M,Th",G8 6201,45024,45046
Ahmedabad,Srinagar,G8 714,22:20,12:00,13:40,Via DEL,"W,Sa",G8 6201,45024,45046
Ahmedabad,Srinagar,G8 714,22:20,06:45,08:25,Via DEL,Daily,G8 190,45033,45046
